master_key,source_id,trade_name,active_ingredient,strength,dosage_form,package_shape,manufacturer_ar,source,source_uri
XRDF-3220,3220,QUATROCIN-50 CAP.,MINOCYCLINE,50 MG/CAP.,محافظ,FOR /10/CAP.BLISTER,الزعبي اخوان- الفارس,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/3220
XRDF-3221,3221,REVOSYL ARGININE EXTRA 5/5,PERINDOPRIL ARGININE+AMLODIPINE,5 MG+5 MG/TAB.,أقراص,FOR /30/TAB.ALU.ALU.,شركة ابن الهيثم للصناعات الدوائية,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/3221
XRDF-3222,3222,QUATROTOPIC CREAM,BETAMETHASONE+TOLNAFTATE+GENTAMICIN+CLIOQUINOL,0.5 MG+1MG+10MG+10 MG/G.,كريم,FOR /15/G.CREAM IN ALU.TUBE,دياموند فارما,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/3222
XRDF-3223,3223,REVOSYL ARGININE EXTRA 5/5,PERINDOPRIL ARGININE+AMLODIPINE,5 MG+5 MG/TAB.,أقراص,FOR /15/TAB.ALU.ALU.,شركة ابن الهيثم للصناعات الدوائية,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/3223
XRDF-3224,3224,QUATTRO SUPER CREAM,BETAMETHASONE+TOLNAFTATE+GENTAMICIN+CLIOQUINOL,غير محدد,كريم,FOR /30/G.CREAM IN PLASTIC TUBE,معمل سراج للصناعات الدوائية - سراج فارما,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/3224
XRDF-3225,3225,REVOSYL ARGININE MAX 10/2.5/10,PERINDOPRIL ARGININE+INDAPAMIDE+AMLODIPINE,10MG+2.5MG+10MG/CTD TAB.,أقراص ملبسة,FOR /15/CTD TAB.ALU.ALU.,شركة ابن الهيثم للصناعات الدوائية,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/3225
XRDF-3226,3226,QUEBRIL CAP.,THEOPHYLLINE+GUAIFENESIN,150 MG+100 MG/CAP.,محافظ,FOR /20/CAP.BLISTER,شركة كسبار وشعباني فارما,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/3226
XRDF-3227,3227,REVOSYL ARGININE MAX 10/2.5/10,PERINDOPRIL ARGININE+INDAPAMIDE+AMLODIPINE,10MG+2.5MG+10MG/CTD TAB.,أقراص ملبسة,FOR /30/CTD TAB.ALU.ALU.,شركة ابن الهيثم للصناعات الدوائية,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/3227
XRDF-3228,3228,QUETIPEX 100 CTD TAB.,QUETIAPINE FUMARATE,100 MG/CTD TAB.,أقراص ملبسة,FOR /30/CTD TAB.BLISTER,معمل ميرسي فارما,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/3228
XRDF-3229,3229,REVOSYL ARGININE MAX 10/2.5/5,PERINDOPRIL ARGININE+INDAPAMIDE+AMLODIPINE,10MG+2.5MG+5MG/CTD TAB.,أقراص ملبسة,FOR /15/CTD TAB.ALU.ALU.,شركة ابن الهيثم للصناعات الدوائية,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/3229
XRDF-323,323,VOLTASTAR-K CTD TAB.,DICLOFENAC POTASSIUM,50 MG/CTD TAB.,أقراص ملبسة,FOR /20/CTD TAB.BLISTER (P.V.D.C.),شركة ابن الهيثم للصناعات الدوائية,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/323
XRDF-3230,3230,QUETIPEX 200 CTD TAB.,QUETIAPINE FUMARATE,200 MG/CTD TAB.,أقراص ملبسة,FOR /30/CTD TAB.BLISTER,معمل ميرسي فارما,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/3230
XRDF-3231,3231,REVOSYL ARGININE MAX 10/2.5/5,PERINDOPRIL ARGININE+INDAPAMIDE+AMLODIPINE,10MG+2.5MG+5MG/CTD TAB.,أقراص ملبسة,FOR /30/CTD TAB.ALU.ALU.,شركة ابن الهيثم للصناعات الدوائية,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/3231
XRDF-3232,3232,QUETIPEX 50 CTD TAB.,QUETIAPINE FUMARATE,50 MG/CTD TAB.,أقراص ملبسة,FOR /30/CTD TAB.BLISTER,معمل ميرسي فارما,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/3232
XRDF-3233,3233,REVOSYL ARGININE MAX 5/1.25/10,PERINDOPRIL ARGININE+INDAPAMIDE+AMLODIPINE,5MG+1.25MG+10MG/CTD TAB.,أقراص ملبسة,FOR /15/CTD TAB.ALU.ALU.,شركة ابن الهيثم للصناعات الدوائية,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/3233
XRDF-3234,3234,QUINOPHTHAL,OFLOXACIN,3 MG/ML.,قطرة عينية,FOR /5/ML.EYE DROPS IN GLASS BOTTLE,شركة راما للصناعات الدوائية,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/3234
XRDF-3235,3235,REVOSYL ARGININE MAX 5/1.25/10,PERINDOPRIL ARGININE+INDAPAMIDE+AMLODIPINE,5MG+1.25MG+10MG/CTD TAB.,أقراص ملبسة,FOR /30/CTD TAB.ALU.ALU.,شركة ابن الهيثم للصناعات الدوائية,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/3235
XRDF-3236,3236,QUINORIN,HYDROXYCHLOROQUINE SULFATE,200 MG/CTD TAB.,أقراص ملبسة,FOR /20/CTD TAB.BLISTER,معمل ابن رشد للصناعات الدوائية,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/3236
XRDF-3237,3237,REVOSYL ARGININE MAX 5/1.25/5,PERINDOPRIL ARGININE+INDAPAMIDE+AMLODIPINE,5MG+1.25MG+5MG/CTD TAB.,أقراص ملبسة,FOR /15/CTD TAB.ALU.ALU.,شركة ابن الهيثم للصناعات الدوائية,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/3237
XRDF-3238,3238,QUINORIN,HYDROXYCHLOROQUINE SULFATE,200 MG/CTD TAB.,أقراص ملبسة,FOR /60/CTD TAB.BLISTER,معمل ابن رشد للصناعات الدوائية,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/3238
XRDF-3239,3239,REVOSYL ARGININE MAX 5/1.25/5,PERINDOPRIL ARGININE+INDAPAMIDE+AMLODIPINE,5MG+1.25MG+5MG/CTD TAB.,أقراص ملبسة,FOR /30/CTD TAB.ALU.ALU.,شركة ابن الهيثم للصناعات الدوائية,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/3239
XRDF-324,324,ZINAROS-250 DRY SYRUP,CEFUROXIME,250 MG/5 ML.,معلق جاف,FOR /100/ML.SUSP.IN GLASS BOTTLE,شركة شفا للصناعات الدوائية,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/324
XRDF-3240,3240,QUINORIN,HYDROXYCHLOROQUINE SULFATE,200 MG/CTD TAB.,أقراص ملبسة,FOR /100/CTD TAB.BLISTER,معمل ابن رشد للصناعات الدوائية,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/3240
XRDF-3241,3241,REVOSYL ARGININE PLUS 10/2.5,PERINDOPRIL ARGININE+INDAPAMIDE,10 MG+2.5 MG/CTD TAB.,أقراص ملبسة,FOR /30/CTD TAB.ALU.ALU.,شركة ابن الهيثم للصناعات الدوائية,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/3241
XRDF-3242,3242,QUITSMOKE-0.5 CTD TAB.,VARENICLINE,0.5 MG/CTD TAB.,أقراص ملبسة,FOR /11/CTD TAB.BLISTER,شركة يونيشيما للصناعات الدوائية,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/3242
XRDF-3243,3243,REVOSYL ARGININE PLUS 10/2.5,PERINDOPRIL ARGININE+INDAPAMIDE,10 MG+2.5 MG/CTD TAB.,أقراص ملبسة,FOR /15/CTD TAB.ALU.ALU.,شركة ابن الهيثم للصناعات الدوائية,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/3243
XRDF-3244,3244,QUITSMOKE-1 CTD TAB.,VARENICLINE,1 MG/CTD TAB.,أقراص ملبسة,FOR /14/CTD TAB.BLISTER,شركة يونيشيما للصناعات الدوائية,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/3244
XRDF-3245,3245,REVOSYL ARGININE PLUS 2.5/0.625,PERINDOPRIL ARGININE+INDAPAMIDE,2.5MG+0.625MG/CTD TAB.,أقراص ملبسة,FOR /15/CTD TAB.ALU.ALU.,شركة ابن الهيثم للصناعات الدوائية,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/3245
XRDF-3246,3246,RABAZOLE-20 CTD TAB.,RABEPRAZOLE,20 MG/CTD TAB.,أقراص ملبسة,FOR /20/CTD TAB.BLISTER,ميديوتيك,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/3246
XRDF-3247,3247,REVOSYL ARGININE PLUS 2.5/0.625,PERINDOPRIL ARGININE+INDAPAMIDE,2.5MG+0.625MG/CTD TAB.,أقراص ملبسة,FOR /30/CTD TAB.ALU.ALU.,شركة ابن الهيثم للصناعات الدوائية,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/3247
XRDF-3248,3248,RABECTINE SUSP.,KAOLIN+PECTIN,986 MG +22 MG/5 ML.,معلق فموي,FOR /100/ML.SUSP.IN GLASS BOTTLE,شركة الرازي محدودة المسؤولية,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/3248
XRDF-3249,3249,REVOSYL ARGININE PLUS 5/1.25,PERINDOPRIL ARGININE+INDAPAMIDE,5MG+1.25MG/CTD TAB.,أقراص ملبسة,FOR /30/CTD TAB.ALU.ALU.,شركة ابن الهيثم للصناعات الدوائية,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/3249
XRDF-325,325,VOLTASTAR-K CTD TAB.,DICLOFENAC POTASSIUM,50 MG/CTD TAB.,أقراص ملبسة,FOR /10/CTD TAB.BLISTER P.V.D.C.,شركة ابن الهيثم للصناعات الدوائية,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/325
XRDF-3250,3250,RABEMAX-20 CTD TAB.,RABEPRAZOLE,20MG/ENTERIC CTD TAB,أقراص ملبسة,FOR /10/CTD TAB.BLISTER P.V.D.C.,معمل المدينة الدوائية المحدودة المسؤولية / سيتي فارما /,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/3250
XRDF-3251,3251,REVOSYL ARGININE PLUS 5/1.25,PERINDOPRIL ARGININE+INDAPAMIDE,5MG+1.25MG/CTD TAB.,أقراص ملبسة,FOR /15/CTD TAB.ALU.ALU.,شركة ابن الهيثم للصناعات الدوائية,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/3251
XRDF-3252,3252,RABEMAX-20 CTD TAB.,RABEPRAZOLE,20MG/ENTERIC CTD TAB,أقراص ملبسة,FOR /20/CTD TAB.BLISTER,معمل المدينة الدوائية المحدودة المسؤولية / سيتي فارما /,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/3252
XRDF-3253,3253,REVOSYL ARGININE-10 CTD TAB,PERINDOPRIL ARGININE,10 MG/CTD TAB.,أقراص ملبسة,FOR /15/CTD TAB.ALU.ALU.,شركة ابن الهيثم للصناعات الدوائية,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/3253
XRDF-3254,3254,RABEPRAZOLE RUBA-20 CTD TAB.,RABEPRAZOLE,20 MG/CTD TAB.,أقراص ملبسة,FOR /20/CTD TAB.BLISTER,روبى,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/3254
XRDF-3255,3255,REVOSYL ARGININE-10 CTD TAB,PERINDOPRIL ARGININE,10 MG/CTD TAB.,أقراص ملبسة,FOR /30/CTD TAB.ALU.ALU.,شركة ابن الهيثم للصناعات الدوائية,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/3255
XRDF-3256,3256,RABESTINE TAB.,BETAHISTINE,8 MG/TAB.,أقراص,FOR /20/TAB.BLISTER,شركة الرازي محدودة المسؤولية,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/3256
XRDF-3257,3257,REVOSYL ARGININE-2.5 CTD TAB.,PERINDOPRIL ARGININE,2.5 MG/CTD TAB.,أقراص ملبسة,FOR /15/CTD TAB.ALU.ALU.,شركة ابن الهيثم للصناعات الدوائية,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/3257
XRDF-3258,3258,RABID CTD TAB.,ACETYLSALICYLIC ACID+PARACETAMOL+CAFFEINE,250MG+250MG+65MG/TAB,أقراص ملبسة,FOR /20/CTD TAB.BLISTER,شركة الرازي محدودة المسؤولية,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/3258
XRDF-3259,3259,REVOSYL ARGININE-2.5 CTD TAB.,PERINDOPRIL ARGININE,2.5 MG/CTD TAB.,أقراص ملبسة,FOR /30/CTD TAB.ALU.ALU.,شركة ابن الهيثم للصناعات الدوائية,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/3259
XRDF-326,326,ZINAROS-250 DRY SYRUP,CEFUROXIME,250 MG/5 ML.,معلق جاف,FOR /60/ML.SUSP.IN GLASS BOTTLE,شركة شفا للصناعات الدوائية,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/326
XRDF-3260,3260,RABIRAL-10 CTD TAB.,RABEPRAZOLE,10 MG/CTD TAB.,أقراص ملبسة,FOR /14/CTD TAB.BLISTER,بركات للصناعات الدوائية محدودة المسؤولية,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/3260
XRDF-3261,3261,REVOSYL ARGININE-5 CTD TAB.,PERINDOPRIL ARGININE,5 MG/CTD TAB.,أقراص ملبسة,FOR /15/CTD TAB.ALU.ALU.,شركة ابن الهيثم للصناعات الدوائية,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/3261
XRDF-3262,3262,RABIRAL-10 CTD TAB.,RABEPRAZOLE,10 MG/CTD TAB.,أقراص ملبسة,FOR /20/CTD TAB.BLISTER,بركات للصناعات الدوائية محدودة المسؤولية,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/3262
XRDF-3263,3263,REVOSYL ARGININE-5 CTD TAB.,PERINDOPRIL ARGININE,5 MG/CTD TAB.,أقراص ملبسة,FOR /30/CTD TAB.ALU.ALU.,شركة ابن الهيثم للصناعات الدوائية,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/3263
XRDF-3264,3264,RABIRAL-20 CTD TAB.,RABEPRAZOLE,20 MG/CTD TAB.,أقراص ملبسة,FOR /14/CTD TAB.BLISTER,بركات للصناعات الدوائية محدودة المسؤولية,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/3264
XRDF-3265,3265,REVOSYL EXTRA 4/5 TAB.,PERINDOPRIL+AMLODIPINE,4MG+5MG/TAB.,أقراص,FOR /15/TAB.ALU.ALU.,شركة ابن الهيثم للصناعات الدوائية,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/3265
XRDF-3266,3266,RABIRAL-20 CTD TAB.,RABEPRAZOLE,20 MG/CTD TAB.,أقراص ملبسة,FOR /20/CTD TAB.BLISTER,بركات للصناعات الدوائية محدودة المسؤولية,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/3266
XRDF-3267,3267,REVOSYL EXTRA 4/5 TAB.,PERINDOPRIL+AMLODIPINE,4MG+5MG/TAB.,أقراص,FOR /30/TAB.ALU.ALU.,شركة ابن الهيثم للصناعات الدوائية,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/3267
XRDF-3268,3268,RABYON FORTE CTD TAB.,THIAMINE+VIT.B6+B12,250MG+250MG+1000 MCG,أقراص ملبسة,FOR /20/CTD TAB.BLISTER(P.V.D.C.),شركة الرازي محدودة المسؤولية,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/3268
XRDF-3269,3269,REVOSYL EXTRA 8/10 TAB.,PERINDOPRIL+AMLODIPINE,8MG+10MG/TAB.,أقراص,FOR /15/TAB.ALU.ALU.,شركة ابن الهيثم للصناعات الدوائية,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/3269
XRDF-327,327,VOLTASTAR-K SACHETS,DICLOFENAC POTASSIUM,50 MG/SACHET,ظروف,FOR /9/SACHETS,شركة ابن الهيثم للصناعات الدوائية,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/327
XRDF-3270,3270,RACAMIL AMP.,MELOXICAM,15 MG/AMP.,محلول للحقن/حبابات,FOR /10/AMP.OF 1.5ML.,شركة الرازي محدودة المسؤولية,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/3270
XRDF-3271,3271,REVOSYL EXTRA 8/10 TAB.,PERINDOPRIL+AMLODIPINE,8MG+10MG/TAB.,أقراص,FOR /30/TAB.ALU.ALU.,شركة ابن الهيثم للصناعات الدوائية,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/3271
XRDF-3272,3272,RACOTRIL-100 CAP.,RACECADOTRIL,100 MG/CAP.,محافظ,FOR /20/CAP.BLISTER,شركة يونيشيما للصناعات الدوائية,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/3272
XRDF-3273,3273,REVOSYL EXTRA 8/5 TAB.,PERINDOPRIL+AMLODIPINE,8MG+5MG/TAB.,أقراص,FOR /15/TAB.ALU.ALU.,شركة ابن الهيثم للصناعات الدوائية,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/3273
XRDF-3274,3274,RAGERAZ-25 CTD TAB.,CINNARIZINE,25 MG/CTD TAB.,أقراص ملبسة,FOR /20/CTD TAB.BLISTER,شركة الرازي محدودة المسؤولية,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/3274
XRDF-3275,3275,REVOSYL EXTRA 8/5 TAB.,PERINDOPRIL+AMLODIPINE,8MG+5MG/TAB.,أقراص,FOR /30/TAB.ALU.ALU.,شركة ابن الهيثم للصناعات الدوائية,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/3275
XRDF-3276,3276,RAGERAZ-75 CTD TAB.,CINNARIZINE,75 MG/CTD TAB.,أقراص ملبسة,FOR /20/CTD TAB.BLISTER,شركة الرازي محدودة المسؤولية,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/3276
XRDF-3277,3277,REVOSYL EXTRA 4/10 TAB.,PERINDOPRIL+AMLODIPINE,4MG+10MG/TAB.,أقراص,FOR /15/TAB.ALU.ALU.,شركة ابن الهيثم للصناعات الدوائية,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/3277
XRDF-3278,3278,RALAZINE CTD TAB.,SULFASALAZINE,500 MG/CTD TAB.,أقراص ملبسة,FOR /20/CTD TAB.BLISTER,شركة الرازي محدودة المسؤولية,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/3278
XRDF-3279,3279,REVOSYL EXTRA 4/10 TAB.,PERINDOPRIL+AMLODIPINE,4MG+10MG/TAB.,أقراص,FOR /30/TAB.ALU.ALU.,شركة ابن الهيثم للصناعات الدوائية,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/3279
XRDF-328,328,ZINAROS-250 VIAL,CEFUROXIME,250 MG/VIAL,بودرة للحقن/فيال,FOR /1/VIAL,شركة شفا للصناعات الدوائية,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/328
XRDF-3280,3280,RALAZINE SUPP.,SULFASALAZINE,500 MG/SUPP.,تحاميل,FOR /10/SUPP.STRIP,شركة الرازي محدودة المسؤولية,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/3280
XRDF-3281,3281,REVOSYL PLUS-2/0.625 TAB.,PERINDOPRIL+INDAPAMIDE,2 MG+0.625 MG/TAB.,أقراص,FOR /15/TAB.ALU.ALU.,شركة ابن الهيثم للصناعات الدوائية,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/3281
XRDF-3282,3282,RALOX SUSP.,AL-HYDROXIDE+MG-HYDROXIDE,225MG+200MG/5ML,معلق فموي,FOR /200/ML.SUSP.IN GLASS BOTTLE,شركة الرازي محدودة المسؤولية,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/3282
XRDF-3283,3283,REVOSYL PLUS-2/0.625 TAB.,PERINDOPRIL+INDAPAMIDE,2 MG+0.625 MG/TAB.,أقراص,FOR /30/TAB.ALU.ALU.,شركة ابن الهيثم للصناعات الدوائية,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/3283
XRDF-3284,3284,RALVIC CHRONO -500 CTD TAB.,SODIUM VALPROATE,500 MG/CTD TAB.,أقراص مديدة التحرر,FOR /30/CTD TAB.BLISTER,معمل يونيفارما للصناعات الدوائية محدودة المسؤولية,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/3284
XRDF-3285,3285,REVOSYL PLUS-4/1.25 TAB.,PERINDOPRIL+INDAPAMIDE,4 MG+1.25 MG/TAB.,أقراص,FOR /15/TAB.ALU.ALU.,شركة ابن الهيثم للصناعات الدوائية,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/3285
XRDF-3286,3286,RALVIC CHRONO -300 CTD TAB.,SODIUM VALPROATE,300 MG/CTD TAB.,أقراص مديدة التحرر,FOR /30/CTD TAB.BLISTER,معمل يونيفارما للصناعات الدوائية محدودة المسؤولية,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/3286
XRDF-3287,3287,REVOSYL PLUS-4/1.25 TAB.,PERINDOPRIL+INDAPAMIDE,4 MG+1.25 MG/TAB.,أقراص,FOR /30/TAB.ALU.ALU.,شركة ابن الهيثم للصناعات الدوائية,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/3287
XRDF-3288,3288,RALY-500 CTD TAB.,NABUMETONE,500 MG/CTD TAB.,أقراص ملبسة,FOR /10/CTD TAB.BLISTER,الشركة السورية للدواء ( فارماسير),SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/3288
XRDF-3289,3289,REVOSYL PLUS-8/2.5 TAB.,PERINDOPRIL+INDAPAMIDE,8 MG+2.5 MG/TAB.,أقراص,FOR /15/TAB.ALU.ALU.,شركة ابن الهيثم للصناعات الدوائية,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/3289
XRDF-329,329,VOLU GRIPP CTD TAB.,PARACETAMOL+DEXTROMETHORPHAN+CHLORPHENIRAMINE MALEATE,500MG+15MG+2MG/CTD TAB.,أقراص ملبسة,FOR /20/CTD TAB.BLISTER,حماة للصناعات الدوائية,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/329
XRDF-3290,3290,RALY-500 CTD TAB.,NABUMETONE,500 MG/CTD TAB.,أقراص ملبسة,FOR /30/CTD TAB.BLISTER,الشركة السورية للدواء ( فارماسير),SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/3290
XRDF-3291,3291,REVOSYL PLUS-8/2.5 TAB.,PERINDOPRIL+INDAPAMIDE,8 MG+2.5 MG/TAB.,أقراص,FOR /30/TAB.ALU.ALU.,شركة ابن الهيثم للصناعات الدوائية,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/3291
XRDF-3292,3292,RALY-750 CTD TAB.,NABUMETONE,750 MG/CTD TAB.,أقراص ملبسة,FOR /10/CTD TAB.BLISTER,الشركة السورية للدواء ( فارماسير),SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/3292
XRDF-3293,3293,REVOSYL-4 TAB.,PERINDOPRIL,4 MG/TAB.,أقراص,FOR /15/TAB.BLISTER ALU.ALU.,شركة ابن الهيثم للصناعات الدوائية,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/3293
XRDF-3294,3294,RALY-750 CTD TAB.,NABUMETONE,750 MG/CTD TAB.,أقراص ملبسة,FOR /30/CTD TAB.BLISTER,الشركة السورية للدواء ( فارماسير),SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/3294
XRDF-3295,3295,REVOSYL-4 TAB.,PERINDOPRIL,4 MG/TAB.,أقراص,FOR /30/TAB.BLISTER ALU.ALU.,شركة ابن الهيثم للصناعات الدوائية,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/3295
XRDF-3296,3296,RAMADOLE CTD TAB.,TRAMADOL HCL,50 MG/CTD TAB.,أقراص ملبسة,FOR /20/CTD TAB.BLISTER,شركة الرازي محدودة المسؤولية,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/3296
XRDF-3297,3297,REVOSYL-8 TAB.,PERINDOPRIL,8 MG/TAB.,أقراص,FOR /15/TAB.BLISTER ALU.ALU.,شركة ابن الهيثم للصناعات الدوائية,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/3297
XRDF-3298,3298,RAMADOLE DROPS,TRAMADOL HCL,50 MG/1 ML.,نقط فموية,FOR /10/ML.ORAL DROP IN GLASS BOTTLE,شركة الرازي محدودة المسؤولية,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/3298
XRDF-3299,3299,REVOSYL-8 TAB.,PERINDOPRIL,8 MG/TAB.,أقراص,FOR /30/TAB.BLISTER ALU.ALU.,شركة ابن الهيثم للصناعات الدوائية,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/3299
XRDF-33,33,WARFARIN-5 TAB.,WARFARIN,5 MG/TAB.,أقراص,FOR /100/TAB.IN PLASTIC CONTAINER,شركة ابن زهر للصناعات الصيدلانية المساهمة المغفلة الخاصة,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/33
XRDF-330,330,ZINAROS-500 CTD TAB.,CEFUROXIME,500 MG/CTD TAB.,أقراص ملبسة,FOR /10/CTD TAB.BLISTER,شركة شفا للصناعات الدوائية,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/330
XRDF-3300,3300,RAMADOLE 100 SUPP.,TRAMADOL HCL,100 MG/SUPP.,تحاميل,FOR /10/SUPP.STRIP,شركة الرازي محدودة المسؤولية,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/3300
XRDF-3301,3301,REXBLAD SYRUP,OXYBUTYNIN HCL,5 MG/5 ML.,شراب,FOR /100/ML.SYRUP IN GLASS BOTTLE,معمل التراميديكا للصناعات الدوائية,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/3301
XRDF-3302,3302,RAMADOLE-100 AMP.,TRAMADOL HCL,100 MG/AMP.,محلول للحقن/حبابات,FOR /5/AMP.OF 2ML.,شركة الرازي محدودة المسؤولية,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/3302
XRDF-3303,3303,REXBLAD SYRUP,OXYBUTYNIN HCL,5 MG/5 ML.,شراب,FOR /125/ML.SYRUP IN GLASS BOTTLE,معمل التراميديكا للصناعات الدوائية,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/3303
XRDF-3304,3304,RAMAMIX SYRUP,TERBUTALINE SULFATE+BROMHEXINE HCL+GUAIFENESIN+MENTHOL,1.25MG+4MG+50MG+2.5MG/5ML,شراب,FOR /100/ML.SY.IN GLASS BOTTLE,شركة راما للصناعات الدوائية,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/3304
